State ID,Zipcode,Population,Number of Households,Household Income,Poverty Count,Poverty Rate,Total Commute Time,Average Commute Time,Total Vehicles,Average Vehicles per Household,State
30,59487,1267.0,524.0,55769.0,164.0,12.943962115232834,556.0,1.0610687022900764,470.0,0.8969465648854962,MT
30,59489,341.0,138.0,56250.0,40.0,11.730205278592376,115.0,0.8333333333333334,55.0,0.39855072463768115,MT
30,59501,12731.0,5270.0,50985.0,2088.0,16.40091116173121,5700.0,1.081593927893738,5030.0,0.9544592030360531,MT
30,59520,1033.0,410.0,42344.0,113.0,10.939012584704743,421.0,1.026829268292683,295.0,0.7195121951219512,MT
30,59521,3784.0,990.0,29485.0,1331.0,35.174418604651166,906.0,0.9151515151515152,730.0,0.7373737373737373,MT
30,59522,1802.0,693.0,46103.0,283.0,15.704772475027747,852.0,1.2294372294372293,460.0,0.6637806637806638,MT
30,59523,2153.0,960.0,42857.0,431.0,20.018578727357177,926.0,0.9645833333333333,780.0,0.8125,MT
30,59524,732.0,243.0,50125.0,177.0,24.18032786885246,194.0,0.7983539094650206,140.0,0.5761316872427984,MT
30,59525,242.0,97.0,42750.0,17.0,7.024793388429752,77.0,0.7938144329896907,55.0,0.5670103092783505,MT
30,59526,2621.0,802.0,43500.0,957.0,36.51278138115223,795.0,0.9912718204488778,700.0,0.8728179551122195,MT
30,59527,1006.0,279.0,32375.0,446.0,44.33399602385686,243.0,0.8709677419354839,205.0,0.7347670250896058,MT
30,59528,279.0,132.0,50625.0,41.0,14.695340501792115,112.0,0.8484848484848485,80.0,0.6060606060606061,MT
30,59529,216.0,87.0,41458.0,16.0,7.407407407407407,86.0,0.9885057471264368,70.0,0.8045977011494253,MT
30,59530,83.0,37.0,-666666666.0,0.0,0.0,22.0,0.5945945945945946,,,MT
30,59531,319.0,109.0,47868.0,4.0,1.2539184952978057,149.0,1.3669724770642202,145.0,1.3302752293577982,MT
30,59532,135.0,76.0,41111.0,18.0,13.333333333333334,90.0,1.1842105263157894,75.0,0.9868421052631579,MT
30,59535,86.0,34.0,21250.0,34.0,39.53488372093023,14.0,0.4117647058823529,,,MT
30,59537,49.0,23.0,98125.0,0.0,0.0,24.0,1.0434782608695652,25.0,1.0869565217391304,MT
30,59538,2861.0,1193.0,45881.0,218.0,7.619713386927648,1035.0,0.86756077116513,870.0,0.7292539815590947,MT
30,59540,315.0,129.0,57125.0,5.0,1.5873015873015872,127.0,0.9844961240310077,105.0,0.813953488372093,MT
30,59542,165.0,67.0,34844.0,26.0,15.757575757575758,64.0,0.9552238805970149,50.0,0.746268656716418,MT
