Zipcode,Number of Stations,Population,Household Income,Total Commute Time,Average Commute Time,Total Vehicles,Average Vehicles per Household,latitude,longitude
98053,8,175944,1163624,70344,8.617420066,59040,7.232635061,381.538935,-976.351713
98055,11,267652,844415,141757,14.73871907,114565,11.91152007,521.882451,-1344.329464
98056,7,250054,598157,130592,9.295465869,110985,7.899850523,332.4842559,-855.3245491
98057,28,359016,1600816,179060,29.72937075,139020,23.08152084,1329.117625,-3422.239875
98058,3,131220,276675,63657,4.021288692,54645,3.451989893,142.362386,-366.579889
98059,2,77918,211744,37376,2.709387459,31770,2.303008336,95.0279625,-244.3313568
98065,3,47874,432960,22665,4.367893621,19005,3.662555406,142.57806,-365.518785
98068,2,888,195250,474,2.278846154,440,2.115384615,94.822631,-242.818358
98070,1,10291,78966,3825,0.820111492,2325,0.498499142,47.448013,-122.45897
98072,12,287268,1412448,132324,14.37523085,116520,12.65833786,573.0603571,-1465.797307
98074,3,86325,566700,37833,4.001374934,31515,3.33315706,142.82627,-366.108964
98075,5,119980,893485,52295,6.653307888,43100,5.48346056,237.989549,-610.180159
98087,3,123249,230589,63432,4.321864141,49635,3.381821898,143.558748,-366.828024
98092,3,143472,277128,67341,4.106909801,57810,3.525644935,141.8148274,-366.58142
98101,58,782536,4662562,498858,54.22959017,110200,11.979563,2761.460558,-7095.397494
98102,8,208184,731728,148424,9.483961661,55160,3.524600639,381.062472,-978.596248
98103,8,425304,841416,262072,10.4853965,144120,5.766183884,381.405041,-978.784115
98104,38,551836,2029466,269838,32.56553222,65550,7.910934106,1793.768102,-4637.131276
98105,23,1159982,1439386,530725,30.95328356,204240,11.91181617,1096.160262,-2813.123378
98106,3,77820,207330,40785,3.707390237,28740,2.612489774,142.6329,-367.049887
98107,8,220272,801424,142480,10.02462534,70840,4.984169422,381.3286679,-979.0268719
98108,7,165473,430829,81361,9.58202803,51240,6.034624897,332.7754988,-856.1694224
98109,49,1488816,5213257,987987,56.97076462,367255,21.17719986,2333.55299,-5994.681537
98110,5,122430,589950,45840,4.531883342,25100,2.481463174,238.1278204,-612.6137311
98112,2,50948,236610,27060,2.323145604,14300,1.227678571,95.258998,-244.602326
98115,6,324654,669414,173148,7.553791118,106950,4.665823227,286.126439,-733.827481
98116,1,27338,121208,14303,1.100484727,9895,0.761329538,47.56223,-122.381761
98117,3,106935,350613,56394,3.768392917,36480,2.437687939,143.0521979,-367.1864057
98118,2,98362,164432,47340,2.733572006,31090,1.795241945,95.087089,-244.558222
98119,3,78966,290304,44796,3.508183883,22695,1.777351398,142.8729212,-367.0753622
98121,46,896724,5304858,594320,45.91825697,155020,11.9771305,2190.348134,-5627.737212
98122,11,432355,875699,265859,13.65690656,102850,5.283299943,523.7504903,-1345.492674
98125,9,386829,636696,200070,10.37546025,124020,6.431571851,429.4108167,-1100.822892
98126,1,23646,86983,12090,1.166763173,8170,0.788457827,47.5454638,-122.3764102
98133,8,389200,551952,206696,9.547159353,139360,6.436951501,381.6908187,-978.7755223
98134,23,19159,1919856,7981,36.11312217,2530,11.4479638,1094.518777,-2813.560861
98136,3,50991,341250,26535,3.485943248,18795,2.469127693,142.569506,-367.182476
98144,3,97317,235242,53301,3.821682082,29040,2.082168208,142.770958,-366.93534
98146,1,27780,78750,13719,1.345,10680,1.047058824,47.502354,-122.34112
98148,2,24298,122910,11618,2.516897747,9490,2.055892548,94.916932,-244.666514
98154,2,0,-1333333332,0,0,-1333333332,#NAME?,95.212324,-244.667624
98155,2,70082,188108,35502,2.610057345,28230,2.075430084,95.511629,-244.625167
98164,15,2655,2367435,1695,13.13953488,-9999999990,-77519379.77,714.091697,-1834.981104
98166,11,235972,919765,114301,13.00944685,90530,10.30389256,522.163744,-1345.732632
98168,2,66802,118240,32054,2.712303266,25220,2.134032831,94.959943,-244.557875
98177,1,20676,123672,9570,1.155797101,7200,0.869565217,47.769184,-122.37546
98188,28,704900,1696408,366324,39.74438537,271320,29.43691006,1328.481042,-3423.784994
98195,4,192,-2666666664,0,0,-2666666664,#NAME?,190.598864,-489.228074
98198,8,303728,535248,139656,9.961198288,118080,8.422253923,379.2737847,-978.3967893
98199,1,22720,114551,11568,1.170494789,7940,0.803399777,47.65588111,-122.3827633
98201,9,268128,514611,125802,9.720445063,98955,7.646036161,431.6920491,-1099.848322
98203,5,180325,369200,88360,6.35546285,73200,5.265050708,239.75484,-611.050249
98204,9,381276,503802,194967,11.44709958,163080,9.574917802,431.1219496,-1100.227788
98207,3,5052,-1999999998,4212,inf,555,inf,144.328434,-367.110184
98208,3,174486,274722,84456,4.081971967,72390,3.498791687,143.6896985,-366.6260746
98221,7,151893,516614,57631,6.008862475,50470,5.262225003,339.5664934,-858.2822411
98223,7,308770,618065,140518,8.573398414,126560,7.721781574,337.348549,-855.000152
98225,11,568667,552024,273504,12.88350841,197560,9.30613783,536.1934023,-1347.27522
98226,10,438920,642350,202610,11.52240673,178350,10.1427434,487.8479177,-1224.879366
98229,2,65602,143836,28916,2.201949436,25510,1.942583003,97.499537,-244.915986
98230,4,70416,278116,26732,3.601239391,24080,3.24397144,195.913298,-490.967274
98232,1,4395,79394,1887,1.11722913,1665,0.985790409,48.559758,-122.347134
98233,4,65516,245320,28416,4.48839046,25780,4.072026536,193.8731,-489.338481
98237,1,4410,51823,1620,0.887185104,1395,0.763964951,48.537035,-121.758653
98240,1,3145,72647,1360,1.172413793,1275,1.099137931,48.927904,-122.648343
98245,2,7652,108438,3266,1.707266074,2560,1.338212232,97.341771,-245.773216
98247,1,9792,60273,4199,1.308507323,3805,1.185727641,48.893943,-122.280461
98248,2,50782,153368,22478,2.456612022,20920,2.286338798,97.7519885,-245.2042174
98249,2,8798,147230,3000,1.413760603,2170,1.02262017,96.020599,-245.050984
98250,8,64856,564904,28048,7.336646613,22560,5.901124771,388.380036,-984.603335
98251,1,4108,73274,2035,1.107181719,1825,0.992927095,47.854953,-121.696212
98257,1,4207,64295,1425,0.736814891,1280,0.661840745,48.391109,-122.496837
98258,2,66410,192650,30924,2.689511219,27510,2.392590016,96.012857,-244.16608
98260,3,17055,218091,6342,2.341085271,4950,1.827242525,144.120431,-367.226591
98261,2,5592,120568,1944,1.379701916,1550,1.100070972,97.052637,-245.824445
98264,1,20890,68174,9151,1.218995604,8180,1.08964966,48.942575,-122.455243
98271,7,203910,556458,93135,8.474522293,83615,7.608280255,336.811213,-855.290064
98272,3,90153,274374,39099,4.268449782,34260,3.740174672,143.596678,-365.937225
98273,13,404105,807222,172666,15.44142372,150475,13.45689501,629.5924001,-1590.244763
98275,3,64008,325608,29613,3.62194227,24795,3.032656556,143.7445545,-366.8870429
98277,3,115659,181974,50409,3.185402844,44370,2.803791469,144.888388,-367.936837
98278,1,2176,-666666666,2176,inf,1280,inf,48.343208,-122.674995
98279,1,614,58125,190,0.560471976,160,0.471976401,48.641279,-122.781015
98280,1,438,53667,124,0.480620155,105,0.406976744,48.599217,-122.945746
98282,1,17042,80965,6569,0.908324115,5765,0.797151549,48.240482,-122.45554
98283,2,684,150298,252,1.565217391,0,0,97.346966,-242.506178
98288,3,693,139500,276,2.509090909,150,1.363636364,143.204069,-363.54048
98290,4,145596,396684,67368,5.153216553,60260,4.609500497,191.7268156,-488.4284044
98294,1,7147,75663,3574,1.324194146,3100,1.148573546,47.862157,-121.816597
98296,3,92106,412500,44517,4.409370048,38880,3.851030111,143.576284,-366.392521
98304,5,5350,236920,2445,5.326797386,2000,4.357298475,233.768938,-609.789336
98310,2,41150,112584,18530,2.063244628,14400,1.603384924,95.1947523,-245.2600246
98312,6,186516,386400,82824,6.46557377,69570,5.430913349,285.375182,-736.01218
98314,3,8925,-1999999998,8760,547.5,435,27.1875,142.66435,-367.910487
98315,13,84578,742742,55029,47.76822917,25675,22.28732639,619.175078,-1594.993391
98325,1,1472,48542,650,0.973053892,595,0.890718563,48.731457,-122.470706
98327,3,28305,270894,13287,3.468285043,12570,3.281127643,141.2785931,-367.91254
98331,4,25928,166476,9964,4.13272501,8360,3.467440896,191.4101144,-497.6960439
98332,1,18655,102635,6694,0.960401722,5960,0.855093257,47.339342,-122.590314
98335,8,205048,788672,84024,8.319207921,75280,7.453465347,378.780296,-980.691551
98337,7,50176,358750,26222,7.468527485,15820,4.505838792,332.950429,-858.428067
98339,1,3072,60034,1218,0.838842975,1120,0.771349862,48.0553,-122.6957
98345,2,860,96638,616,2.577405858,560,2.343096234,69.05854,-280.563011
98346,2,19928,168296,8274,2.122626988,6340,1.626475115,95.623623,-245.080474
98356,1,2010,43173,510,0.676392573,410,0.543766578,47.195359,-124.196082
98357,2,3120,88928,1040,2.180293501,940,1.970649895,96.67326342,-249.3233187
98358,1,831,51429,194,0.45754717,145,0.341981132,48.054272,-122.695343
98362,9,216243,452997,81702,7.782625262,69975,6.665555344,433.0333521,-1110.209308
98363,4,56788,228472,21884,3.782232976,19120,3.304528171,192.0966852,-495.006343
98366,4,139632,274612,61712,4.608468374,49580,3.702486745,189.557231,-490.68822
98368,7,111076,381052,38283,5.024675154,31885,4.184932406,336.672002,-859.569281
98370,6,187668,506454,80724,6.513677076,69660,5.620915033,286.4708203,-735.8769947
98371,5,109330,383645,48630,5.714453584,43475,5.108695652,235.96196,-611.475738
98372,3,79266,225015,38955,3.759046608,35010,3.378365338,141.572102,-366.837127
98373,1,26344,73133,12300,1.305316778,10970,1.164172769,47.155976,-122.297569
98374,5,208065,418220,92750,6.38994144,81550,5.61832587,235.777016,-611.403275
98382,6,173652,320100,51708,3.812993142,46830,3.453285156,288.5218568,-738.698321
98383,11,241351,912802,114345,13.11295872,99330,11.39105505,524.523433,-1349.877241
98387,1,49386,75308,22158,1.357886996,20320,1.245250643,47.097232,-122.401627
98388,1,6627,82330,2871,1.150701403,2615,1.048096192,47.1727264,-122.5984377
98390,1,10935,66151,5117,1.148339318,4385,0.984066427,47.203981,-122.237313
98402,18,111744,982422,56376,15.64261931,41760,11.58712542,850.5149962,-2203.918804
98403,4,32520,254028,18164,4.347534706,13980,3.346098612,189.0619238,-489.8426177
98404,2,72486,108812,31430,2.688162846,25890,2.214334588,94.413986,-244.810474
98405,6,141756,324258,66966,6.833265306,52290,5.335714286,283.486611,-734.7929771
98406,1,23354,82111,10954,1.123141597,9605,0.984825182,47.25914,-122.514596
98407,3,64317,240588,29055,3.124865562,25665,2.760271026,141.8833117,-367.5409434
98408,1,21101,59207,9800,1.268608414,8080,1.045954693,47.20619,-122.434402
98409,17,440351,906576,226219,22.03360281,186745,18.1888575,802.8457037,-2082.195682
98421,7,10899,-4666666662,1036,inf,0,0,330.750185,-857.018282
98424,5,57710,349240,29555,7.06043956,25700,6.139512661,236.208574,-611.876417
98433,1,19698,44943,10590,2.492351141,7495,1.763944458,47.10579,-122.539
98444,2,68912,97996,30504,2.355521236,25610,1.977606178,94.4308341,-244.8736209
98445,1,32066,65851,14445,1.28548545,12790,1.138204147,47.097774,-122.40071
98446,1,11394,81096,5259,1.328365749,4580,1.156857792,47.1054651,-122.3697298
98447,3,2196,-1999999998,741,inf,255,inf,141.435269,-367.316489
98466,3,87492,200898,39876,3.346705833,35070,2.94334872,141.678916,-367.608389
98467,1,15460,69337,6835,1.130873594,5845,0.967074785,47.2136054,-122.5366188
98498,4,115016,268804,50472,4.47565842,43940,3.896426355,188.652594,-490.262896
98499,8,252176,341320,109712,8.328550824,93400,7.090260381,377.362306,-979.973039
98501,22,943228,1640276,423324,24.31080227,370920,21.3013266,1034.657988,-2703.749598
98502,14,490252,970564,223048,15.6086774,183330,12.82925122,658.496189,-1721.002634
98503,6,242712,393216,105372,6.664895636,92610,5.857685009,282.2137061,-736.9918941
98506,2,34120,140360,15196,1.982259327,12550,1.637098878,94.109745,-245.688822
98512,3,91149,228882,43440,3.527119195,39240,3.186099383,140.960733,-368.762836
98513,1,35757,76620,15504,1.158657798,14205,1.061579852,47.0002897,-122.6682861
98516,8,206128,642064,87648,8.696100804,76880,7.627740847,376.436789,-982.294593
98520,2,48572,101698,15914,1.942389845,13740,1.677041377,93.953116,-247.620581
98528,1,11477,57235,4271,1.039425651,3410,0.829885617,47.451373,-122.826865
98531,5,130155,239370,50295,4.93911421,44875,4.406854562,233.592437,-614.868125
98532,1,24084,62547,9881,1.081782352,8760,0.959054084,46.6798738,-122.9771577
98562,2,94,-1333333332,94,2,0,0,94.48129,-248.433913
98564,1,2198,47024,748,0.771134021,645,0.664948454,46.544781,-122.510619
98569,2,12618,93998,3716,1.120289418,3210,0.967741935,94.085256,-248.3414
98575,1,139,53472,54,0.830769231,55,0.846153846,47.465555,-123.850735
98579,1,13589,72490,5953,1.222130979,5650,1.159926093,46.798453,-123.0123
98584,2,74556,116386,27884,2.035922897,24810,1.811477804,94.591632,-246.357426
98590,1,305,44861,96,0.744186047,75,0.581395349,46.7250165,-124.0206708
98592,1,1839,61406,434,0.556410256,400,0.512820513,47.347192,-123.067683
98595,1,2508,51013,791,0.722374429,735,0.671232877,46.860034,-124.107732
98605,1,1140,67667,485,1.068281938,410,0.9030837,45.714228,-121.461813
98607,2,64464,216642,27052,2.395254117,23840,2.110855321,91.1907325,-244.8805307
98610,1,3349,56179,1318,1.050199203,1170,0.932270916,45.729351,-121.821302
98611,1,9421,66161,3425,0.976061556,3105,0.884867484,46.276122,-122.910167
98612,2,5962,108378,1748,1.393939394,1610,1.283891547,92.4050655,-246.7683695
98616,1,113,85227,55,1.1,0,0,46.051228,-122.301754
98626,2,49286,107932,19458,2.071983814,17800,1.895431796,92.279875,-245.801263
98631,2,6512,73300,1786,1.11555278,1540,0.961898813,92.6949304,-248.114128
98632,3,154512,143322,59832,2.854171636,53655,2.559509612,138.405518,-368.811344
98642,17,339269,1681487,136306,19.50014306,127075,18.1795422,779.16832,-2085.891955
98644,1,495,43289,194,0.91509434,145,0.683962264,46.334798,-124.055076
98648,1,3243,60357,1224,0.941538462,1115,0.857692308,45.685326,-121.905864
98660,4,50352,191292,21760,3.891969236,17820,3.187265248,182.5481469,-490.7394563
98661,7,336441,410578,157493,8.378624249,135765,7.222695111,319.4462027,-858.4411381
98662,11,364672,691647,160281,12.96562045,146300,11.83465459,502.262548,-1348.390263
98663,5,72150,310100,33835,5.519575856,28925,4.718597064,228.201109,-613.248022
98664,1,23421,66701,10571,1.150522421,9190,1.000217675,45.621549,-122.572604
98665,2,53036,129132,23912,2.376702117,20990,2.08627373,91.380008,-245.318595
98674,1,12919,71532,5098,1.094226229,4605,0.98840953,45.92845,-122.76205
98682,1,60887,75634,28642,1.373453534,26105,1.251798216,45.707807,-122.543872
98683,5,166095,350495,70840,5.148629988,61075,4.438912712,228.0794543,-612.5149953
98684,6,176376,400686,81492,7.482508493,72630,6.668809108,273.709827,-735.034263
98685,2,59584,206240,24706,2.296096654,22210,2.064126394,91.442203,-245.326935
98686,3,61512,259146,27240,3.442871587,24615,3.111097068,137.150095,-367.899738
98801,17,737222,997390,320416,20.02850356,274125,17.13495437,806.450174,-2045.496327
98802,3,94266,205089,41394,3.617724174,37515,3.278710016,142.200728,-360.839452
98813,1,2836,46209,1204,1.473684211,985,1.205630355,48.009356,-119.672953
98816,5,30035,276785,13655,5.825511945,10975,4.682167235,239.1980958,-600.2253014
98822,1,1848,56006,804,1.073431242,755,1.008010681,47.684827,-120.206919
98823,1,11304,62795,4609,1.164182874,3880,0.980045466,47.31711,-119.553158
98826,12,90240,761856,35232,11.29955099,29280,9.390635022,571.395467,-1448.011555
98831,3,9579,149292,4500,3.355704698,3750,2.796420582,143.665363,-360.448658
98833,1,139,97548,57,0.904761905,0,0,48.594482,-120.406494
98837,5,220680,279380,87185,5.778816199,78325,5.191555644,235.5915275,-596.4065517
98841,1,9289,46746,3629,0.927184466,3240,0.827797649,48.421424,-119.503978
98844,2,8504,85566,3110,1.485195798,2710,1.29417383,97.926353,-238.857566
98846,1,1255,62813,487,1.094382022,415,0.93258427,48.051825,-119.901506
98848,2,24598,126644,10076,2.948785484,7960,2.329528826,94.332818,-239.838433
98851,1,4874,47386,1387,0.795754446,1230,0.705679862,47.39125,-119.483647
98855,1,6057,40658,2145,0.827546296,1755,0.677083333,48.705586,-119.438406
98856,1,2561,48900,851,0.770833333,730,0.661231884,48.362102,-120.121376
98858,1,1938,57955,932,1.156327543,855,1.060794045,47.649002,-120.070865
98862,3,7383,179361,2439,2.075744681,2175,1.85106383,145.432763,-360.622724
98901,8,258864,337208,94256,8.862811472,83000,7.80441937,372.882859,-963.931583
98902,8,369040,347688,149576,9.085034014,128920,7.830417881,372.716331,-964.318462
98908,2,73930,129948,32076,2.200905723,28980,1.988472622,93.178094,-241.202138
98922,4,26428,229832,11844,3.911492734,10180,3.361955086,188.795071,-483.845003
98926,4,138900,224072,63836,4.789975238,50360,3.778794928,187.926728,-482.176091
98944,1,23586,46393,8615,1.348622417,7785,1.218691296,46.3227794,-120.015553
98951,1,12721,48866,4599,1.302832861,3975,1.126062323,46.489666,-120.407303
98953,2,14164,129916,5542,2.416921064,5060,2.206716092,92.810072,-240.541458
99001,1,7062,49342,1758,1.094645081,1630,1.01494396,47.642243,-117.561147
99006,1,12818,62741,4888,1.016638935,4475,0.930740433,47.943785,-117.477441
99016,1,15804,75012,6318,1.017883035,5745,0.925567907,47.667469,-117.149304
99019,7,85456,595917,33495,6.809310836,30800,6.261435251,333.699575,-819.699334
99021,1,10019,73091,3802,1.025074144,3420,0.922081424,47.786697,-117.354001
99022,1,8810,71733,3470,1.110755442,3290,1.053137004,47.571657,-117.681671
99037,1,14628,58000,6327,1.058380729,5905,0.987788558,47.665596,-117.190123
99114,2,25752,100134,9022,1.75970353,8130,1.585722645,97.089407,-235.81038
99115,1,1060,51964,348,0.745182013,325,0.695931478,47.616684,-119.287843
99122,1,4122,58059,1374,0.826217679,1210,0.727600722,47.652922,-118.150361
